Name,Price,Description,ImageUrl,Brand Name,Gender
Matelot Eau de Parfum by Fragrance World,"22,000","Fragrance Notes:
• Top: Bergamot 🍋, Lemon 🍋, Pink Pepper 🌶️
• Heart: Seaweed 🌊, Cypress 🌲, Eucalyptus 🌿 
• Base: Sandalwood 🌲, Vanilla 🍦, Musk 🕊️, Leather 🧥",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMatelot%20Eau%20de%20Parfum%20by%20Fragrance%20World_%20%20Fragrance%20Notes_%20%20Top_%20Lemon%20%F0%9F%8D%8B%2C%20Bergamot%20%F0%9F%8D%8A%20%20Heart_%20Aquatic%20Accord%20%F0%9F%8C%8A%2C%20Cardamom%20%F0%9F%8C%BF%20%20Base_%20Sandalwood%20%F0%9F%AA%B5%2C%20Amber%20%F0%9F%A7%A1%20Price_%20%E2%82%A618%2C000.jpg?alt=media&token=5c0c96db-cd78-4f18-b663-a9410bcaeb20,Fragrance World,Unisex
MAYAR CHERRY INTENSE.,"21,500","Fragrance Notes (official):
• Top: Strawberry 🍓, Bergamot 🍋
• Heart: Cherry Jam 🍒, Cacao 🍫
• Base: Vanilla 🍦, Patchouli 🌿, Amber 🧡 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAYAR%20CHERRY%20INTENSE_.png?alt=media&token=80003676-1507-4474-a3aa-e8b23aa633ad,Lattafa,Unisex
MAYAR LATTAFA ,"21,500","Fragrance Notes:
• Top: Raspberry 🍇, Litchi 🍒, Violet 🌸
• Heart: Peony 🌺, White Rose 🌹, Jasmine 🌼
• Base: Vanilla 🍦, Musk 🐚

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMAYAR%20LATTAFA_.png?alt=media&token=3aa20342-230c-4a5c-9cb5-9b0f49451ffc,Lattafa,Unisex
MERINGUE FRENCH AVENUE ,"60,000","Fragrance Notes:
• Top: Bergamot 🍋, Mandarin 🍊, Pineapple 🍍
• Heart: Suede 🧥, Pink Berries 🌸, Sandalwood 🪵
• Base: White Musk 🐚, Birch 🌲, Vanilla 🍦, Ambergris 🐚",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMERINGUE%20FRENCH%20AVENUE_.jpg?alt=media&token=339dd6ed-3f2a-4700-a905-a8b00bcdff222,French Avenue,Female
MINYA ,,"Fragrance Notes (unisex):
• Top: Pistachio 🌰, Almond 🌰
• Heart: Jasmine 🌸, Heliotrope 🌸, Cashmeran (smooth wood)
• Base: Sandalwood 🪵, Vanilla 🍦, Salted Caramel 🍬",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMINYA_.jpg?alt=media&token=66f9a79d-a1aa-4a52-9fe5-e44f4cb1da58,Paris Corner,Unisex
MOUSUF ,"22,000","Fragrance Notes (multiple variants):
• Top: Grape, Chocolate 🍫
• Heart: Musk, Oud
• Base: Toffee, Tobacco, Floral accord, Caramel, Amber 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMOUSUF_.jpg?alt=media&token=6226959d-a221-4e7a-97d4-f06de8022c06,Ard al Zaafaran,Female
MUGHAL FORT ,"65,000","Fragrance Notes (Fragrantica review):
• Top: Herbal Tea 🍵, Mint 🌿, Pimento Pepper 🌶️
• Heart: Caramel 🍬, Vanilla 🍦
• Base: Spicy‑sweet caramel‑vanilla dominance, warm balance 🧡 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMUGHAL%20FORT_.png?alt=media&token=eaee3262-d879-40e0-987c-c94af9d288c1,Lattafa,Unisex
MY LIFE,"20,000","Fragrance Notes:
• Top: Pear 🍐, Blackcurrant 🍇
• Heart: Iris 🌸, Jasmine 🌼
• Base: Praline 🍬, Vanilla 🍦, Patchouli 🌿

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FMY%20LIFE.jpg?alt=media&token=10c5efd1-9da3-47a7-9fb1-5cc73f570732,My Life,Female
"NAWAL ALEXANDRITE / Al Wataniah Nawal Alexandrite Eau de Parfum
","27,000","Fragrance Notes:
• Top: Black Pepper 🌶️, Pineapple 🍍, Tobacco Leaf 🍂
• Heart: Coffee ☕, Iris 🌸, Patchouli 🌿
• Base: Vanilla 🍦, Amber 🧡, Dry Woods 🪵, Benzoin 🌳, Labdanum 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNAWAL%20ALEXANDRITE_.jpg?alt=media&token=8a71afbb-5373-4124-b655-b7dc7afdad26,Al wataniah,Female
NEBRAS ,"45,000","Fragrance Notes:
• Top: Red Berries 🍓, Mandarin 🍊
• Heart: Vanilla 🍦, Cacao 🍫, Rose 🌹
• Base: Tonka Bean 🌰, Amber 🧡, Musk
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNEBRAS_.jpg?alt=media&token=410e56fb-4ac9-488e-b09e-e619932096e6,Lattafa,Unisex
NEBRAS LATTAFA ,"45,000","Fragrance Notes:
• Top: Red Berries 🍓, Mandarin 🍊
• Heart: Vanilla 🍦, Cacao 🍫, Rose 🌹
• Base: Sugar 🍬, Tonka Bean 🌰, Amber 🧡, Musk ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNEBRAS%20LATTAFA_.png?alt=media&token=c85df546-65d0-4ee1-b8e4-cbe36647f0d0,Lattafa,Unisex
NEW MUSK ,"15,000","Fragrance Notes:
• Top: Fresh Citrus 🍋, Aldehydes 💧
• Heart: White Flowers 🌼, Powdery Notes 🌫️
• Base: White Musk 🐚, Amber 🧡, Sandalwood 🪵








",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNEW%20MUSK_.jpg?alt=media&token=5afaad2c-1a7f-4729-ba7f-5182a6237f55,Musk,Male
NIGHT OUD ,"20,000","Fragrance Notes:
• Top: Saffron 🧂, Bergamot 🍋, Elemi 🌿
• Heart: Oud 🪵, Bulgarian Rose 🌹, Lily-of-the-Valley 🌼
• Base: Tonka Bean 🌰, Amber 🧡, White Musk, Oakmoss 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNIGHT%20OUD_.jpg?alt=media&token=ad6227da-86ec-4e61-9504-7df17f62118f,Lattafa,Unisex
NOBLE BLUSH BADEE AL OUD ,"42,000","Fragrance Notes:
• Top: Rose Milk 🌸
• Heart: Almond 🌰, Meringue 🍬
• Base: Vanilla 🍦, Musk, Sandalwood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNOBLE%20BLUSH%20BADEE%20AL%20OUD_.jpg?alt=media&token=fc02b1e8-3618-4b32-8cf1-a41159917de9,Lattafa,Female
NOOR IMAN,"7,000","Fragrance Notes (gourmand floral):
• Top: Mango 🥭 (sometimes caramel/milk)
• Heart: Jasmine 🌸, Peony 🌸, Lily-of-the-Valley 🌼, gourmand accord
• Base: Vanilla 🍦, Pralines 🍫, Musk",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNOOR%20IMAN.jpg?alt=media&token=86ffdcbb-84db-4017-9b87-3316b912e641,Prestige,Unisex
NOW RAVE ,"30,000","Fragrance Notes:
• Top: Pineapple 🍍, Bergamot 🍋, Apple 🍏, Blackcurrant 🍇
• Heart: Patchouli 🌿, Birch 🍂, Moroccan Jasmine 🌸, Rose 🌹
• Base: Musk 🕊️, Vanilla 🍦, Oakmoss 🍃",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNOW%20RAVE_.jpg?alt=media&token=a317aabb-26e4-488b-a1a2-7c4145b644c0,Lattafa,Male
NOW ROUGE RAVE ,"30,000","Fragrance Notes:
• Top: Red Fruits 🍒, Orange 🍊
• Heart: Jasmine 🌼, Peony 🌺
• Base: Vanilla 🍦, Musk 🐚, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNOW%20ROUGE%20RAVE_.jpg?alt=media&token=b9ee2ba7-d4ce-49dc-b1d7-36e5400aa7c0,Rave Now,Female
NOW WOMEN RAVE ,"30,000","Fragrance Notes:
• Top: Red Fruits 🍓, Orange 🍊
• Heart: Marshmallow 🍥, Lily of the Valley 🌼, Jasmine 🌸
• Base: Vanilla 🍦, Moss 🍃, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FNOW%20WOMEN%20RAVE_.jpg?alt=media&token=5c44320f-a13d-4adb-ac1b-ef2a39ef979b,Lattafa,Female
OMNIA CASTLE BEJAR ,"18,500","Fragrance Notes:
• Top: Water Jasmine 💧, Mandarin 🍊
• Heart: Floral Accord 🌸
• Base: Vanilla 🍦, Salt 🧂, Ambergris 🧡, Sandalwood 🌲 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOMNIA%20CASTLE%20BEJAR_.jpg?alt=media&token=e89deae9-e416-4ec3-be61-9a34582a8809,Castle Bejar,Unisex
OPHYLIA ,"21,000","Fragrance Notes:
• Top: Mandarin 🍊, Ginger Lily 🌸, Water Jasmine 💧
• Heart: Salted Vanilla 🧂🍦
• Base: Ambergris 🧡, Cashmere Wood 🌲, Sandalwood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOPHYLIA_.jpg?alt=media&token=a1e71ae7-8972-4b39-b1c5-98b1d24111c1,Ophylia,Female
OPULENT DUBAI ,"22,000","Fragrance Notes:
• Top: Apple 🍏, Cardamom 🌿, Lemon 🍋
• Heart: Lavender 🌸, Incense 🕯️, Cinnamon 🌰
• Base: Vanilla 🍦, Amber 🧡, Leather 🧥, Patchouli 🌿

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOPULENT%20DUBAI_.jpg?alt=media&token=17d0a698-aa38-4a23-8839-8a4912ac9b8a,Lattafa,Unisex
OPULENT MUSK ,"22,000","Fragrance Notes:
• Top: White Musk 🤍, Saffron 🧂
• Heart: Jasmine 🌼, White Flowers 🌸
• Base: Amber 🧡, Cedarwood 🪵, Resin 🌿

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOPULENT%20MUSK_.jpg?alt=media&token=f2a9ba9b-113d-4d22-bbb7-af426350a827,Lattafa,Unisex
OPULENT OUD LATTAFA ,"22,000","Fragrance Notes:
• Top: Saffron 🧂, Cinnamon 🌰, Citrus & Floral Notes 🍋🌸
• Heart: Agarwood (Oud) 🪵, Amber 🧡, Caramel 🍬
• Base: Resin, Musk 🕊️, Woods 🌲, Patchouli 🌿, Vanilla 🍦",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOPULENT%20OUD%20LATTAFA_.jpg?alt=media&token=30f0b2ef-4bd4-4dc8-89f0-be744a44ffba,Lattafa,Unisex
OPULENT RED LATTAFA ,"22,000","Fragrance Notes:
• Top: Pear 🍐, Blood Orange 🍊
• Heart: Jasmine 🌼, Tuberose 🌸
• Base: Vanilla 🍦, Musk 🐚, Sandalwood 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOPULENT%20RED%20LATTAFA_.jpg?alt=media&token=6764e580-da05-4d4c-a238-7528c38783f2,Lattafa,Unisex
ORCHID NOIR ,"26,000","Fragrance Notes:
• Top: Bergamot 🍋, Cassia, Jasmine 🌸, Black Currant 🍇, Ylang Ylang 🌺
• Heart: Orchid 🌸, Carnation 🌸, Rich floral–orchid accord
• Base: Dark Chocolate 🍫, Vanilla 🍦, Patchouli 🌿, Vetiver 🌾, Amber 🧡, Musk 🐚",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FORCHID%20NOIR_.webp?alt=media&token=4d06d0df-33d8-4ce5-914b-70d557a01826,Orchid Noir,Male
ORCHID OF LOVE ,"8,000","Fragrance Notes:
• Top: Bergamot 🍋, Pink Pepper 🌶️
• Heart: Orchid 🌺, Rose 🌹
• Base: Tonka Bean 🌰, Patchouli 🌿, Vanilla 🍦",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FORCHID%20OF%20LOVE_.jpg?alt=media&token=a8008277-e1a9-4740-aca2-1cc415e2be04,Prestige,Male
OUD 24 HOURS ,"26,000","Fragrance Notes:
• Top: Bergamot 🍋, Tangerine 🍊, Dark Chocolate 🍫
• Heart: Ylang-Ylang 🌺, Jasmine 🌸, Gardenia 🌼, Fruits 🍓 + Spices 🌶️
• Base: Amber 🧡, Sandalwood 🌲, Patchouli 🌿, Oud 🪵, Incense 🌫️, Vetiver 🌾, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%2024%20HOURS_.jpg?alt=media&token=c028c116-650e-4c5c-add6-2989cc6fd6fb,Ard al Zaafaran,Unisex
OUD 24 HOURS MAJESTIC GOLD,,"Fragrance Notes:
• Top: Ylang‑Ylang 🌺, Black Orchid 🌸
• Heart: Agarwood (Oud) 🪵, Plum 🍑
• Base: Patchouli 🌿, Agarwood (Oud) 🪵, Citruses 🍋 🍊 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%2024%20HOURS%20MAJESTIC%20GOLD.jpg?alt=media&token=3578f9ad-8492-4728-940c-b8ca52f7ecac,Ard al Zaafaran,Unisex
OUD AL FARIS ,"20,000","Fragrance Notes:
• Top: Oriental Spices 🌶️
• Heart: Floral 🌸, Woody 🌲
• Base: Musk 🕊️, Sweet Accord 🍬",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20AL%20FARIS_.jpg?alt=media&token=4a321ef2-75aa-4d96-bd48-e04d391453f8,Oud al Faris,Unisex
OUD AL LAYL,"21,000","Fragrance Notes:
• Top: Rose 🌹, Woods 🌲, Saffron 🧂
• Heart: Amber 🧡, Musk 🕊️
• Base: Agarwood (Oud) 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20AL%20LAYL.jpg?alt=media&token=4d64130e-04cf-464d-8eb1-ad11c5f37778,Arabiyat Prestige,Unisex
OUD ISPAHAN ,"21,000","Fragrance Notes:
• Top: Labdanum 🌿
• Heart: Rose 🌹, Patchouli 🌿, Saffron 🧂
• Base: Agarwood (Oud) 🪵, Sandalwood 🌲, Cedarwood 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20ISPAHAN_.jpg?alt=media&token=476f0d3c-333d-4bed-8b80-e117f1c592a3,Christain Dior,Unisex
OUD MARACUJA ,"28,000","Fragrance Notes:
• Top: Passionfruit 🥭, Saffron 🧂, Turkish Rose 🌹
• Heart: Oud 🪵, Patchouli 🌿, Benzoin 🌳, Rose Absolute 🌸
• Base: Leather 🧥, Vanilla 🍦, Amber 🧡, Labdanum 🌿, Akigalawood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20MARACUJA_.jpg?alt=media&token=2c5f0512-4d75-4e30-8a27-cc89f51dfc94,Maison Crivelli,Unisex
OUD TORCH ,"7,000","Fragrance Notes:
• Top: Spicy Notes 🌶️, Saffron 🧂
• Heart: Oud 🪵, Amber 🧡, Incense 🔥
• Base: Patchouli 🌿, Musk 🐚, Sandalwood 🪵

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20TORCH_.jpg?alt=media&token=f28a99dc-d027-42c6-a51c-dc19e3689487,Franck Olivier,Male
OUD TOUCH FRANCK OLIVIER ,"32,000","Fragrance Notes:
• Top: Orange 🍊, Raspberry 🍓
• Heart: Violet 💜, Rose 🌹, Jasmine 🌸, Patchouli 🌿
• Base: Amber 🧡, Musk 🕊️ ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20TOUCH%20FRANCK%20OLIVIER_.jpg?alt=media&token=c165d629-c9b2-4b9f-9369-42650b8cbf18,Franck Olivier,Male
OUD VANILLE ,"30,000","Fragrance Notes:
• Top: Vanilla 🍦, Spices 🌶️
• Heart: Oud 🪵, Rose 🌹, Tonka Bean 🌰
• Base: Amber 🧡, Sandalwood 🪵, Musk 🐚

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20VANILLE_.jpg?alt=media&token=315742ff-bd70-44a3-b639-a5479296d775,Franck Olivier,Unisex
OUD VANILLE FRANCK OLIVIER ,"32,000","Fragrance Notes:
• Top: Orange 🍊, Raspberry 🍓
• Heart: Rose 🌹, Geranium 🌸, Patchouli 🌿
• Base: Vanilla 🍦, Benzoin 🌳, Cistus 🌿",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FOUD%20VANILLE%20FRANCK%20OLIVIER_.jpg?alt=media&token=af84e5ed-3bd4-4fa8-809d-b6fdbd1ad378,Franck Olivier,Unisex
PARIS JADE ,"9,000","Fragrance Notes:
• Top: Floral accord 🌸, Woody nuance 🪵
• Heart: Spicy sensual facets (likely vanilla-adjacent) 🌶️🍦
• Base: Woody, vanilla 🍦, smoky trail 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPARIS%20JADE_.jpg?alt=media&token=7eeec440-ef49-4b1c-83ee-78fe5087449e,Copaci,Male
PARTY TIME ,"8,000","Fragrance Notes:
• Top: Orange Blossom 🌸, Bergamot 🍋
• Heart: Jasmine 🌼, Tuberose 🌸
• Base: Vanilla 🍦, Musk 🐚, Cedarwood 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPARTY%20TIME_.jpg?alt=media&token=10224bbb-bc43-427f-b2f1-f1c2ceb9c05d,Party time,Unisex
PEACE AND LOVE LATTAFA ,"55,000","Fragrance Notes:
• Top: Orange 🍊, Apple 🍏, Lemon 🍋
• Heart: Rose 🌹, Jasmine 🌼
• Base: Musk 🐚, Amber 🧡, Vanilla 🍦",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPEACE%20AND%20LOVE%20LATTAFA_.png?alt=media&token=35e87e1f-9028-4bbc-94c5-099e3ca3b994,Lattafa,Unisex
PEAR POTION ,"32,000","Fragrance Notes:
• Top: Pear 🍐, Apple 🍏
• Heart: Jasmine 🌸, Caramel 🍬
• Base: Raspberry 🍇, Musk 🐚",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPEAR%20POTION_.jpg?alt=media&token=c1fc9bbb-7ff1-4d8b-8bb2-71fe75019255,Paris Corner,Unisex
PHILOS OPUS NOIR ,"26,000","Fragrance Notes:
• Top: Turkish Rose 🌹, Fruits 🍓
• Heart: Ylang‑Ylang 🌺, Ambergris 🧡, Leather 🧥, Nutmeg 🌰
• Base: Cedar 🌲, Vanilla 🍦, Vetiver 🌾, Patchouli 🌿, Musk 🕊️",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPHILOS%20OPUS%20NOIR_.webp?alt=media&token=4c221d97-52c8-4686-b2b6-5688545f80c4,Alhambra,Male
PHILOS PURA ,"26,000","Fragrance Notes:
• Top: Orange 🍊, Bergamot 🍋, Lemon 🍋
• Heart: Mixed Fruits 🍇
• Base: White Musk 🐚, Amber 🧡, Madagascar Vanilla 🍦",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPHILOS%20PURA_.jpg?alt=media&token=0cb140a6-3e31-40c9-8def-3e50a70585ec,Alhambra,Unisex
PISA LATTAFA PRIDE ,"70,000","Fragrance Notes:
• Top: Bergamot 🍋, Mandarin 🟠, Lemon 🍋
• Heart: Cedarwood 🪵, Calone (aquatic) 💧
• Base: Sandalwood 🪵, Dry Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPISA%20LATTAFA%20PRIDE_.png?alt=media&token=9b3cdf90-e2d4-47a1-b0ae-18195b8f99f8,Lattafa,Male
PLATIINUM EGOISTE,,"Fragrance Notes:
• Top: Lavender 🌸, Rosemary 🌿, Neroli 🌼, Petitgrain
• Heart: Geranium 🌸, Clary Sage 🌿, Jasmine 🌼, Galbanum
• Base: Oakmoss 🌲, Vetiver 🌾, Cedar 🪵, Sandalwood 🪵, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPLATIINUM%20EGOISTE.jpg?alt=media&token=eff3dea4-9098-4fdd-9bbd-01c95f477d5b,Platinum Egoiste,Male
POTRAIT OUD ,"21,000","Fragrance Notes:
• Top: Bergamot 🍋, Artemisia 🌿, Cumin 🌶️, Lavender 🌸, Sage 🌿 
• Heart: Rose 🌹, Saffron 🧂, Cyclamen 🌸, Wallflower 🌼, Cinnamon 🌰, Cardamom 🌶️
• Base: Oud 🪵, Gaiac Wood 🪵, Cedarwood 🪵, Sandalwood 🪵, Amber 🧡, Gurjum (benzoin) 🌳, Civet, Musks

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPOTRAIT%20OUD_.jpg?alt=media&token=6460ecc7-7ac9-4f36-85d1-b367d3ded099,Essencia,Unisex
PRECIEUX CLUB DE NUIT ARMAF,"87,000","Fragrance Notes:
• Top: Pineapple 🍍, Lemon 🍋, Bergamot 🍋, Pear 🍐, Caramel 🍬, Pink & Black Pepper 🌶️
• Heart: Lily‑of‑the‑Valley 🌼, Jasmine 🌸, Anise, Oakmoss 🌲
• Base: Ambroxan, Vanilla 🍦, Leather 🧥, Cedarwood 🪵, Patchouli 🌿, Amber 🧡, Musk ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPRECIEUX%20CLUB%20DE%20NUIT%20ARMAF.jpg?alt=media&token=36686342-1381-4746-96a4-8e3c019b0cc0,Armaf,Unisex
PRIVE EXQUISITE EAU DE PARFUM,,"Fragrance Notes:
• Top: Bergamot 🍋, Orange 🍊, Rum 🥃 
• Heart: Iris 🌸, Jasmine 🌼, Violet 💜, Rose 🌹 
• Base: Vanilla 🍦, Cedarwood 🪵, Patchouli 🌿, Oakmoss 🌲",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPRIVE%20EXQUISITE%20EAU%20DE%20PARFUM.PNG?alt=media&token=54256e4d-77f4-4751-8d30-9d5b2260b645,Exquisite,Unisex
Prive Noir Castle Bejar Prive,"18,500","Fragrance Notes:
• Top: (Floral & Woody Accord) 🌸🌲
• Heart: (Combination of Floral & Woody Gousmand)
• Base: (Woody & Gourmand Accord)
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPrive%20Noir%20Castle%20Bejar%20Prive.jpg?alt=media&token=f1b828c0-a36c-4524-a808-7e29739a2ac6,Castle Bejar,Unisex
PRIVILEGE ,,"Fragrance Notes:
• Top: Rhubarb 🌿, Green Accord, Carrot Seed, Sea Notes, Black Currant 🍇, Galbanum
• Heart: Iris 🌸, Guaiac Wood 🪵, Palo Santo 🕯️, Amyris, Lilly-of-the-Valley 🌼, Cedar 🪵
• Base: Ambrette Musk 🐚, Ambroxan 🐚, Cashmeran, Musk 🐚

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FPrive%20Noir%20Castle%20Bejar%20Prive.jpg?alt=media&token=f1b828c0-a36c-4524-a808-7e29739a2ac6,Privilege,Female
QAAED LATTAFA ,,"Fragrance Notes:
• Top: Lemon 🍋, Cinnamon 🌰, Cardamom 🌿
• Heart: Saffron 🧂, Sandalwood 🪵
• Base: Vanilla 🍦, Oud 🪵, Leather 🧥, Amber 🧡
",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FQAAED%20LATTAFA_.jpg?alt=media&token=96e6b14d-f1c0-4d4b-b645-48918cfb7d5d,Lattafa,Unisex
QAED AL FURSAN ,"26,000","Fragrance Notes:
• Top: Pineapple 🍍, Saffron 🧂
• Heart: Jasmine 🌼, Fir Balsam 🌲
• Base: Oud 🪵, Cedarwood 🪵, Amber 🧡",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FQAED%20AL%20FURSAN_.jpg?alt=media&token=9c59503e-0f9f-4e23-8502-85c3d2a52502,Lattafa,Unisex
QAED AL FURSAN WHITE LATTAFA ,"26,000","Fragrance Notes:
• Top: Pineapple 🍍, Black Currant 🍇, Bergamot 🍋
• Heart: Jasmine 🌸, Rose 🌹, Birch 🌳
• Base: Vanilla 🍦, Musk, Amber 🧡, Patchouli 🌿

",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FQAED%20AL%20FURSAN%20WHITE%20LATTAFA_.jpg?alt=media&token=ba07cc43-5275-4909-97a0-6a2e85983b55,Lattafa,Unisex
QUASAR,"9,000","Fragrance Notes:
• Top: Banana 🍌, Banana Leaf, Fruity Notes 🍓
• Heart: Lavender 🌸, Rosemary 🌿, Sage 🌿, Geranium 🌸
• Base: Sandalwood 🪵, Patchouli 🌿, Oakmoss 🌲, Cedarwood 🪵 ",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FQUASAR.jpg?alt=media&token=01fa9030-22b4-4225-a636-e250e00bc44f,Copaci,Female
RAED LATTAFA BROWN,"34,500","Fragrance Notes:
• Top: Bergamot 🍋, Lavender 💜, Saffron 🧂
• Heart: Clove 🌶️, Cinnamon 🍂, Rose 🌹, Incense 🌫️
• Base: Leather 🧥, Sandalwood 🌲, Vanilla 🍦, Amber 🧡, Musk 🕊️, Oud 🪵",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAED%20LATTAFA%20BROWN.jpg?alt=media&token=3a41759a-3613-4f3e-94d7-91d767cafa47,Lattafa,Unisex
RAED LUXE LATTAFA ,"34,500","Fragrance Notes:
• Top: Juniper 🟣, Pineapple 🍍, Watermelon 🍉, Jasmine 🌸, Pink Pepper 🌶️, Silk Tree blossom 🌼 
• Heart: Lavender 🌸, Sage 🌿, Herbal Notes 🌿, Cinnamon 🌰 
• Base: Strawberries 🍓, Vetiver 🌾, Amber 🧡, Vanilla 🍦, Musk, Tonka Bean 🌰, Sandalwood 🪵, Chestnut 🌰",https://firebasestorage.googleapis.com/v0/b/bogi-noir.firebasestorage.app/o/perfumes%2FRAED%20LUXE%20LATTAFA_.jpg?alt=media&token=752ae5e6-680a-47a2-92a6-fa62af7f644b,Lattafa,Unisex
